level,time_ms,rollout_mode,heuristic_mode,selection_mode,loss_heuristic,ucb_const,num_games,num_wins,win_rate,lower_bound,upper_bound
9,200,normal,no heuristic,full expand,no heuristic,0.0125,630,458,0.726984126984127,0.69,0.76
9,200,normal,no heuristic,full expand,no heuristic,0.013,630,470,0.746031746031746,0.71,0.78
9,200,normal,no heuristic,full expand,no heuristic,0.0135,630,478,0.7587301587301587,0.72,0.79
9,200,normal,no heuristic,full expand,no heuristic,0.014,630,467,0.7412698412698413,0.71,0.77
9,200,normal,no heuristic,full expand,no heuristic,0.0145,630,449,0.7126984126984127,0.68,0.75
9,200,normal,no heuristic,full expand,no heuristic,0.015,630,444,0.7047619047619048,0.67,0.74
9,200,normal,no heuristic,full expand,no heuristic,0.0155,630,480,0.7619047619047619,0.73,0.79
9,200,normal,no heuristic,full expand,no heuristic,0.016,1363,986,0.723404255319149,0.7,0.75
9,200,normal,no heuristic,full expand,no heuristic,0.064,529,301,0.5689981096408318,0.53,0.61
9,200,normal,no heuristic,full expand,no heuristic,0.256,529,181,0.34215500945179583,0.3,0.38
9,200,normal,no heuristic,full expand,no heuristic,1.024,529,103,0.1947069943289225,0.16,0.23
9,200,normal,no heuristic,full expand,total plant cost,0.001,231,171,0.7402597402597403,0.68,0.79
9,200,normal,no heuristic,full expand,total plant cost,0.004,231,177,0.7662337662337663,0.71,0.82
9,200,normal,no heuristic,full expand,total plant cost,0.016,231,182,0.7878787878787878,0.73,0.84
9,200,normal,no heuristic,square ratio,no heuristic,0.001,231,168,0.7272727272727273,0.67,0.78
9,200,normal,no heuristic,square ratio,no heuristic,0.004,231,190,0.8225108225108225,0.77,0.87
9,200,normal,no heuristic,square ratio,no heuristic,0.016,231,170,0.7359307359307359,0.68,0.79
9,200,normal,no heuristic,square ratio,total plant cost,0.001,231,180,0.7792207792207793,0.72,0.83
9,200,normal,no heuristic,square ratio,total plant cost,0.004,231,186,0.8051948051948052,0.75,0.85
9,200,normal,no heuristic,square ratio,total plant cost,0.016,231,186,0.8051948051948052,0.75,0.85
9,200,normal,select heuristic,full expand,no heuristic,0.001,231,185,0.8008658008658008,0.74,0.85
9,200,normal,select heuristic,full expand,no heuristic,0.004,231,190,0.8225108225108225,0.77,0.87
9,200,normal,select heuristic,full expand,no heuristic,0.016,231,194,0.8398268398268398,0.79,0.88
9,200,normal,select heuristic,full expand,total plant cost,0.001,231,191,0.8268398268398268,0.77,0.87
9,200,normal,select heuristic,full expand,total plant cost,0.004,231,187,0.8095238095238095,0.75,0.85
9,200,normal,select heuristic,full expand,total plant cost,0.016,231,171,0.7402597402597403,0.68,0.79
9,200,normal,select heuristic,square ratio,no heuristic,0.001,231,189,0.8181818181818182,0.76,0.86
9,200,normal,select heuristic,square ratio,no heuristic,0.004,231,195,0.8441558441558441,0.79,0.89
9,200,normal,select heuristic,square ratio,no heuristic,0.016,231,194,0.8398268398268398,0.79,0.88
9,200,normal,select heuristic,square ratio,total plant cost,0.001,231,193,0.8354978354978355,0.78,0.88
9,200,normal,select heuristic,square ratio,total plant cost,0.004,231,190,0.8225108225108225,0.77,0.87
9,200,normal,select heuristic,square ratio,total plant cost,0.016,231,195,0.8441558441558441,0.79,0.89
9,200,parallel max,no heuristic,full expand,no heuristic,0.001,733,206,0.2810368349249659,0.25,0.31
9,200,parallel max,no heuristic,full expand,no heuristic,0.004,733,207,0.28240109140518416,0.25,0.32
9,200,parallel max,no heuristic,full expand,no heuristic,0.016,733,180,0.24556616643929058,0.22,0.28
9,200,parallel max,no heuristic,full expand,no heuristic,0.064,529,153,0.2892249527410208,0.25,0.33
9,200,parallel max,no heuristic,full expand,no heuristic,0.256,529,135,0.2551984877126654,0.22,0.29
9,200,parallel max,no heuristic,full expand,no heuristic,1.024,529,112,0.21172022684310018,0.18,0.25
9,200,parallel max,no heuristic,full expand,total plant cost,0.001,231,64,0.27705627705627706,0.22,0.34
9,200,parallel max,no heuristic,full expand,total plant cost,0.004,231,66,0.2857142857142857,0.23,0.35
9,200,parallel max,no heuristic,full expand,total plant cost,0.016,231,79,0.341991341991342,0.28,0.41
9,200,parallel max,no heuristic,square ratio,no heuristic,0.001,231,163,0.7056277056277056,0.64,0.76
9,200,parallel max,no heuristic,square ratio,no heuristic,0.004,231,162,0.7012987012987013,0.64,0.76
9,200,parallel max,no heuristic,square ratio,no heuristic,0.016,231,159,0.6883116883116883,0.63,0.74
9,200,parallel max,no heuristic,square ratio,total plant cost,0.001,231,160,0.6926406926406926,0.63,0.75
9,200,parallel max,no heuristic,square ratio,total plant cost,0.004,231,171,0.7402597402597403,0.68,0.79
9,200,parallel max,no heuristic,square ratio,total plant cost,0.016,231,177,0.7662337662337663,0.71,0.82
9,200,parallel max,select heuristic,full expand,no heuristic,0.001,231,82,0.354978354978355,0.3,0.42
9,200,parallel max,select heuristic,full expand,no heuristic,0.004,231,84,0.36363636363636365,0.3,0.43
9,200,parallel max,select heuristic,full expand,no heuristic,0.016,231,76,0.329004329004329,0.27,0.39
9,200,parallel max,select heuristic,full expand,total plant cost,0.001,231,83,0.3593073593073593,0.3,0.42
9,200,parallel max,select heuristic,full expand,total plant cost,0.004,231,73,0.31601731601731603,0.26,0.38
9,200,parallel max,select heuristic,full expand,total plant cost,0.016,231,100,0.4329004329004329,0.37,0.5
9,200,parallel max,select heuristic,square ratio,no heuristic,0.001,231,172,0.7445887445887446,0.68,0.8
9,200,parallel max,select heuristic,square ratio,no heuristic,0.004,231,168,0.7272727272727273,0.67,0.78
9,200,parallel max,select heuristic,square ratio,no heuristic,0.016,231,178,0.7705627705627706,0.71,0.82
9,200,parallel max,select heuristic,square ratio,total plant cost,0.001,231,168,0.7272727272727273,0.67,0.78
9,200,parallel max,select heuristic,square ratio,total plant cost,0.004,231,170,0.7359307359307359,0.68,0.79
9,200,parallel max,select heuristic,square ratio,total plant cost,0.016,231,171,0.7402597402597403,0.68,0.79
9,200,parallel trees,no heuristic,full expand,no heuristic,1e-05,455,151,0.33186813186813185,0.29,0.38
9,200,parallel trees,no heuristic,full expand,no heuristic,5e-05,455,174,0.3824175824175824,0.34,0.43
9,200,parallel trees,no heuristic,full expand,no heuristic,0.0001,455,162,0.35604395604395606,0.31,0.4
9,200,parallel trees,no heuristic,full expand,no heuristic,0.0005,455,182,0.4,0.36,0.45
9,200,parallel trees,no heuristic,full expand,no heuristic,0.001,1188,427,0.35942760942760943,0.33,0.39
9,200,parallel trees,no heuristic,full expand,no heuristic,0.004,733,331,0.451568894952251,0.42,0.49
9,200,parallel trees,no heuristic,full expand,no heuristic,0.016,733,404,0.5511596180081856,0.51,0.59
9,200,parallel trees,no heuristic,full expand,no heuristic,0.064,529,265,0.500945179584121,0.46,0.54
9,200,parallel trees,no heuristic,full expand,no heuristic,0.256,529,255,0.4820415879017013,0.44,0.52
9,200,parallel trees,no heuristic,full expand,no heuristic,1.024,529,11,0.020793950850661626,0.01,0.04
9,200,parallel trees,no heuristic,full expand,total plant cost,0.001,231,68,0.2943722943722944,0.24,0.36
9,200,parallel trees,no heuristic,full expand,total plant cost,0.004,231,112,0.48484848484848486,0.42,0.55
9,200,parallel trees,no heuristic,full expand,total plant cost,0.016,231,115,0.49783549783549785,0.43,0.56
9,200,parallel trees,no heuristic,square ratio,no heuristic,0.001,231,192,0.8311688311688312,0.78,0.87
9,200,parallel trees,no heuristic,square ratio,no heuristic,0.004,231,193,0.8354978354978355,0.78,0.88
9,200,parallel trees,no heuristic,square ratio,no heuristic,0.016,231,222,0.961038961038961,0.93,0.98
9,200,parallel trees,no heuristic,square ratio,total plant cost,0.001,231,171,0.7402597402597403,0.68,0.79
9,200,parallel trees,no heuristic,square ratio,total plant cost,0.004,231,206,0.8917748917748918,0.85,0.93
9,200,parallel trees,no heuristic,square ratio,total plant cost,0.016,231,222,0.961038961038961,0.93,0.98
9,200,parallel trees,select heuristic,full expand,no heuristic,0.001,231,78,0.33766233766233766,0.28,0.4
9,200,parallel trees,select heuristic,full expand,no heuristic,0.004,231,110,0.47619047619047616,0.41,0.54
9,200,parallel trees,select heuristic,full expand,no heuristic,0.016,231,111,0.4805194805194805,0.42,0.54
9,200,parallel trees,select heuristic,full expand,total plant cost,0.001,231,78,0.33766233766233766,0.28,0.4
9,200,parallel trees,select heuristic,full expand,total plant cost,0.004,231,115,0.49783549783549785,0.43,0.56
9,200,parallel trees,select heuristic,full expand,total plant cost,0.016,231,106,0.4588744588744589,0.4,0.52
9,200,parallel trees,select heuristic,square ratio,no heuristic,0.001,231,188,0.8138528138528138,0.76,0.86
9,200,parallel trees,select heuristic,square ratio,no heuristic,0.004,231,208,0.9004329004329005,0.86,0.93
9,200,parallel trees,select heuristic,square ratio,no heuristic,0.016,231,225,0.974025974025974,0.94,0.99
9,200,parallel trees,select heuristic,square ratio,total plant cost,0.001,231,189,0.8181818181818182,0.76,0.86
9,200,parallel trees,select heuristic,square ratio,total plant cost,0.004,231,212,0.9177489177489178,0.88,0.95
9,200,parallel trees,select heuristic,square ratio,total plant cost,0.016,231,222,0.961038961038961,0.93,0.98
9,300,normal,no heuristic,full expand,no heuristic,1e-05,271,249,0.9188191881918819,0.88,0.95
9,300,normal,no heuristic,full expand,no heuristic,5e-05,271,251,0.9261992619926199,0.89,0.95
9,300,normal,no heuristic,full expand,no heuristic,0.0001,271,251,0.9261992619926199,0.89,0.95
9,300,normal,no heuristic,full expand,no heuristic,0.0005,271,244,0.9003690036900369,0.86,0.93
9,300,normal,no heuristic,full expand,no heuristic,0.001,1004,893,0.8894422310756972,0.87,0.91
9,300,normal,no heuristic,full expand,no heuristic,0.004,733,634,0.8649386084583902,0.84,0.89
9,300,normal,no heuristic,full expand,no heuristic,0.016,733,648,0.8840381991814461,0.86,0.91
9,300,normal,no heuristic,full expand,no heuristic,0.064,529,407,0.7693761814744802,0.73,0.8
9,300,normal,no heuristic,full expand,no heuristic,0.256,529,269,0.5085066162570888,0.47,0.55
9,300,normal,no heuristic,full expand,no heuristic,1.024,529,118,0.22306238185255198,0.19,0.26
9,300,normal,no heuristic,full expand,total plant cost,0.001,231,216,0.935064935064935,0.9,0.96
9,300,normal,no heuristic,full expand,total plant cost,0.004,231,215,0.9307359307359307,0.89,0.96
9,300,normal,no heuristic,full expand,total plant cost,0.016,231,203,0.8787878787878788,0.83,0.91
9,300,normal,no heuristic,square ratio,no heuristic,0.001,231,206,0.8917748917748918,0.85,0.93
9,300,normal,no heuristic,square ratio,no heuristic,0.004,231,214,0.9264069264069265,0.89,0.95
9,300,normal,no heuristic,square ratio,no heuristic,0.016,231,206,0.8917748917748918,0.85,0.93
9,300,normal,no heuristic,square ratio,total plant cost,0.001,231,205,0.8874458874458875,0.84,0.92
9,300,normal,no heuristic,square ratio,total plant cost,0.004,231,209,0.9047619047619048,0.86,0.94
9,300,normal,no heuristic,square ratio,total plant cost,0.016,231,209,0.9047619047619048,0.86,0.94
9,300,normal,select heuristic,full expand,no heuristic,0.001,231,210,0.9090909090909091,0.87,0.94
9,300,normal,select heuristic,full expand,no heuristic,0.004,231,213,0.922077922077922,0.88,0.95
9,300,normal,select heuristic,full expand,no heuristic,0.016,231,209,0.9047619047619048,0.86,0.94
9,300,normal,select heuristic,full expand,total plant cost,0.001,231,207,0.8961038961038961,0.85,0.93
9,300,normal,select heuristic,full expand,total plant cost,0.004,231,218,0.9437229437229437,0.91,0.97
9,300,normal,select heuristic,full expand,total plant cost,0.016,231,213,0.922077922077922,0.88,0.95
9,300,normal,select heuristic,square ratio,no heuristic,0.001,231,218,0.9437229437229437,0.91,0.97
9,300,normal,select heuristic,square ratio,no heuristic,0.004,231,211,0.9134199134199135,0.87,0.94
9,300,normal,select heuristic,square ratio,no heuristic,0.016,231,218,0.9437229437229437,0.91,0.97
9,300,normal,select heuristic,square ratio,total plant cost,0.001,231,206,0.8917748917748918,0.85,0.93
9,300,normal,select heuristic,square ratio,total plant cost,0.004,231,213,0.922077922077922,0.88,0.95
9,300,normal,select heuristic,square ratio,total plant cost,0.016,231,211,0.9134199134199135,0.87,0.94
9,300,parallel max,no heuristic,full expand,no heuristic,0.001,733,551,0.7517053206002728,0.72,0.78
9,300,parallel max,no heuristic,full expand,no heuristic,0.004,733,583,0.7953615279672579,0.76,0.82
9,300,parallel max,no heuristic,full expand,no heuristic,0.016,733,556,0.7585266030013642,0.73,0.79
9,300,parallel max,no heuristic,full expand,no heuristic,0.064,529,402,0.7599243856332704,0.72,0.79
9,300,parallel max,no heuristic,full expand,no heuristic,0.256,529,339,0.6408317580340265,0.6,0.68
9,300,parallel max,no heuristic,full expand,no heuristic,1.024,528,233,0.4412878787878788,0.4,0.48
9,300,parallel max,no heuristic,full expand,total plant cost,0.001,231,187,0.8095238095238095,0.75,0.85
9,300,parallel max,no heuristic,full expand,total plant cost,0.004,231,179,0.7748917748917749,0.72,0.82
9,300,parallel max,no heuristic,full expand,total plant cost,0.016,231,186,0.8051948051948052,0.75,0.85
9,300,parallel max,no heuristic,square ratio,no heuristic,0.001,231,205,0.8874458874458875,0.84,0.92
9,300,parallel max,no heuristic,square ratio,no heuristic,0.004,231,198,0.8571428571428571,0.81,0.9
9,300,parallel max,no heuristic,square ratio,no heuristic,0.016,231,201,0.8701298701298701,0.82,0.91
9,300,parallel max,no heuristic,square ratio,total plant cost,0.001,231,196,0.8484848484848485,0.8,0.89
9,300,parallel max,no heuristic,square ratio,total plant cost,0.004,231,197,0.8528138528138528,0.8,0.89
9,300,parallel max,no heuristic,square ratio,total plant cost,0.016,231,194,0.8398268398268398,0.79,0.88
9,300,parallel max,select heuristic,full expand,no heuristic,0.001,231,188,0.8138528138528138,0.76,0.86
9,300,parallel max,select heuristic,full expand,no heuristic,0.004,231,187,0.8095238095238095,0.75,0.85
9,300,parallel max,select heuristic,full expand,no heuristic,0.016,231,179,0.7748917748917749,0.72,0.82
9,300,parallel max,select heuristic,full expand,total plant cost,0.001,231,176,0.7619047619047619,0.7,0.81
9,300,parallel max,select heuristic,full expand,total plant cost,0.004,231,178,0.7705627705627706,0.71,0.82
9,300,parallel max,select heuristic,full expand,total plant cost,0.016,231,183,0.7922077922077922,0.74,0.84
9,300,parallel max,select heuristic,square ratio,no heuristic,0.001,231,188,0.8138528138528138,0.76,0.86
9,300,parallel max,select heuristic,square ratio,no heuristic,0.004,231,195,0.8441558441558441,0.79,0.89
9,300,parallel max,select heuristic,square ratio,no heuristic,0.016,231,195,0.8441558441558441,0.79,0.89
9,300,parallel max,select heuristic,square ratio,total plant cost,0.001,231,202,0.8744588744588745,0.83,0.91
9,300,parallel max,select heuristic,square ratio,total plant cost,0.004,231,198,0.8571428571428571,0.81,0.9
9,300,parallel max,select heuristic,square ratio,total plant cost,0.016,231,199,0.8614718614718615,0.81,0.9
9,300,parallel trees,no heuristic,full expand,no heuristic,1e-05,455,339,0.7450549450549451,0.7,0.78
9,300,parallel trees,no heuristic,full expand,no heuristic,5e-05,455,338,0.7428571428571429,0.7,0.78
9,300,parallel trees,no heuristic,full expand,no heuristic,0.0001,455,348,0.7648351648351648,0.72,0.8
9,300,parallel trees,no heuristic,full expand,no heuristic,0.0005,455,350,0.7692307692307693,0.73,0.81
9,300,parallel trees,no heuristic,full expand,no heuristic,0.001,1188,911,0.7668350168350169,0.74,0.79
9,300,parallel trees,no heuristic,full expand,no heuristic,0.004,733,602,0.8212824010914052,0.79,0.85
9,300,parallel trees,no heuristic,full expand,no heuristic,0.016,733,612,0.834924965893588,0.81,0.86
9,300,parallel trees,no heuristic,full expand,no heuristic,0.064,529,432,0.8166351606805293,0.78,0.85
9,300,parallel trees,no heuristic,full expand,no heuristic,0.256,529,430,0.8128544423440454,0.78,0.84
9,300,parallel trees,no heuristic,full expand,no heuristic,1.024,528,87,0.16477272727272727,0.14,0.2
9,300,parallel trees,no heuristic,full expand,total plant cost,0.001,231,176,0.7619047619047619,0.7,0.81
9,300,parallel trees,no heuristic,full expand,total plant cost,0.004,231,202,0.8744588744588745,0.83,0.91
9,300,parallel trees,no heuristic,full expand,total plant cost,0.016,231,192,0.8311688311688312,0.78,0.87
9,300,parallel trees,no heuristic,square ratio,no heuristic,0.001,231,213,0.922077922077922,0.88,0.95
9,300,parallel trees,no heuristic,square ratio,no heuristic,0.004,231,223,0.9653679653679653,0.93,0.98
9,300,parallel trees,no heuristic,square ratio,no heuristic,0.016,231,228,0.987012987012987,0.96,1.0
9,300,parallel trees,no heuristic,square ratio,total plant cost,0.001,231,209,0.9047619047619048,0.86,0.94
9,300,parallel trees,no heuristic,square ratio,total plant cost,0.004,231,230,0.9956709956709957,0.98,1.0
9,300,parallel trees,no heuristic,square ratio,total plant cost,0.016,231,230,0.9956709956709957,0.98,1.0
9,300,parallel trees,select heuristic,full expand,no heuristic,0.001,231,170,0.7359307359307359,0.68,0.79
