rollout_mode,heuristic_mode,selection_mode,loss_heuristic,ucb_const,time_ms,num_games,num_wins,win_rate,confidence_interval,level
3,0,0,0,5e-05,300,455,338,0.7428571428571429,"[0.70, 0.78]",9
3,0,0,0,5e-05,400,455,414,0.9098901098901099,"[0.88, 0.93]",9
3,0,0,0,5e-05,500,455,422,0.9274725274725275,"[0.90, 0.95]",9
3,0,0,0,5e-05,600,455,422,0.9274725274725275,"[0.90, 0.95]",9
3,0,0,0,5e-05,700,455,430,0.945054945054945,"[0.92, 0.96]",9
3,0,0,0,5e-05,800,455,417,0.9164835164835164,"[0.89, 0.94]",9
3,0,0,0,5e-05,1600,454,404,0.8898678414096917,"[0.86, 0.92]",9
3,0,0,0,0.0001,100,455,0,0.0,"[0.00, 0.01]",9
3,0,0,0,0.0001,200,455,162,0.35604395604395606,"[0.31, 0.40]",9
3,0,0,0,0.0001,300,455,348,0.7648351648351648,"[0.72, 0.80]",9
3,0,0,0,0.0001,400,455,398,0.8747252747252747,"[0.84, 0.90]",9
3,0,0,0,0.0001,500,455,417,0.9164835164835164,"[0.89, 0.94]",9
3,0,0,0,0.0001,600,455,424,0.9318681318681319,"[0.90, 0.95]",9
3,0,0,0,0.0001,700,455,414,0.9098901098901099,"[0.88, 0.93]",9
3,0,0,0,0.0001,800,455,404,0.8879120879120879,"[0.86, 0.91]",9
3,0,0,0,0.0001,1600,454,425,0.9361233480176211,"[0.91, 0.96]",9
3,0,0,0,0.0005,100,455,0,0.0,"[0.00, 0.01]",9
3,0,0,0,0.0005,200,455,182,0.4,"[0.36, 0.45]",9
3,0,0,0,0.0005,300,455,350,0.7692307692307693,"[0.73, 0.81]",9
3,0,0,0,0.0005,400,455,408,0.8967032967032967,"[0.87, 0.92]",9
3,0,0,0,0.0005,500,455,429,0.9428571428571428,"[0.92, 0.96]",9
3,0,0,0,0.0005,600,455,432,0.9494505494505494,"[0.93, 0.97]",9
3,0,0,0,0.0005,700,455,446,0.9802197802197802,"[0.96, 0.99]",9
3,0,0,0,0.0005,800,454,437,0.9625550660792952,"[0.94, 0.98]",9
3,0,0,0,0.0005,1600,454,436,0.960352422907489,"[0.94, 0.97]",9
3,0,0,0,0.001,100,1188,5,0.004208754208754209,"[0.00, 0.01]",9
3,0,0,0,0.001,200,1188,427,0.35942760942760943,"[0.33, 0.39]",9
3,0,0,0,0.001,300,1188,911,0.7668350168350169,"[0.74, 0.79]",9
3,0,0,0,0.001,400,1186,1123,0.9468802698145026,"[0.93, 0.96]",9
3,0,0,0,0.001,500,981,947,0.9653414882772681,"[0.95, 0.98]",9
3,0,0,0,0.001,600,981,959,0.9775739041794088,"[0.97, 0.99]",9
3,0,0,0,0.001,700,981,957,0.9755351681957186,"[0.96, 0.98]",9
3,0,0,0,0.001,800,1171,1147,0.9795046968403074,"[0.97, 0.99]",9
3,0,0,0,0.001,1600,967,956,0.9886246122026887,"[0.98, 0.99]",9
3,0,0,0,0.004,100,733,1,0.001364256480218281,"[0.00, 0.01]",9
3,0,0,0,0.004,200,733,331,0.451568894952251,"[0.42, 0.49]",9
3,0,0,0,0.004,300,733,602,0.8212824010914052,"[0.79, 0.85]",9
3,0,0,0,0.004,400,731,724,0.9904240766073872,"[0.98, 1.00]",9
3,0,0,0,0.004,500,526,524,0.9961977186311787,"[0.99, 1.00]",9
3,0,0,0,0.004,600,526,526,1.0,"[0.99, 1.00]",9
3,0,0,0,0.004,700,523,522,0.9980879541108987,"[0.99, 1.00]",9
3,0,0,0,0.004,800,717,715,0.99721059972106,"[0.99, 1.00]",9
3,0,0,0,0.004,1600,789,789,1.0,"[1.00, 1.00]",9
3,0,0,0,0.016,100,733,1,0.001364256480218281,"[0.00, 0.01]",9
3,0,0,0,0.016,200,733,404,0.5511596180081856,"[0.51, 0.59]",9
3,0,0,0,0.016,300,733,612,0.834924965893588,"[0.81, 0.86]",9
3,0,0,0,0.016,400,731,725,0.9917920656634747,"[0.98, 1.00]",9
3,0,0,0,0.016,500,526,524,0.9961977186311787,"[0.99, 1.00]",9
3,0,0,0,0.016,600,526,524,0.9961977186311787,"[0.99, 1.00]",9
3,0,0,0,0.016,700,515,514,0.9980582524271845,"[0.99, 1.00]",9
3,0,0,0,0.016,800,714,714,1.0,"[0.99, 1.00]",9
3,0,0,0,0.016,1600,510,510,1.0,"[0.99, 1.00]",9
3,0,0,0,0.064,100,529,0,0.0,"[0.00, 0.01]",9
3,0,0,0,0.064,200,529,265,0.500945179584121,"[0.46, 0.54]",9
3,0,0,0,0.064,300,529,432,0.8166351606805293,"[0.78, 0.85]",9
3,0,0,0,0.064,400,527,525,0.9962049335863378,"[0.99, 1.00]",9
3,0,0,0,0.064,500,526,525,0.9980988593155894,"[0.99, 1.00]",9
3,0,0,0,0.064,600,526,524,0.9961977186311787,"[0.99, 1.00]",9
3,0,0,0,0.064,700,514,513,0.9980544747081712,"[0.99, 1.00]",9
3,0,0,0,0.064,800,510,509,0.9980392156862745,"[0.99, 1.00]",9
3,0,0,0,0.064,1600,510,510,1.0,"[0.99, 1.00]",9
3,0,0,0,0.256,100,529,0,0.0,"[0.00, 0.01]",9
3,0,0,0,0.256,200,529,255,0.4820415879017013,"[0.44, 0.52]",9
3,0,0,0,0.256,300,529,430,0.8128544423440454,"[0.78, 0.84]",9
3,0,0,0,0.256,400,527,515,0.9772296015180265,"[0.96, 0.99]",9
3,0,0,0,0.256,500,526,516,0.9809885931558935,"[0.97, 0.99]",9
3,0,0,0,0.256,600,526,519,0.9866920152091255,"[0.97, 0.99]",9
3,0,0,0,0.256,700,514,510,0.9922178988326849,"[0.98, 1.00]",9
3,0,0,0,0.256,800,510,506,0.9921568627450981,"[0.98, 1.00]",9
3,0,0,0,0.256,1600,510,509,0.9980392156862745,"[0.99, 1.00]",9
3,0,0,0,1.024,100,529,0,0.0,"[0.00, 0.01]",9
3,0,0,0,1.024,200,529,11,0.020793950850661626,"[0.01, 0.04]",9
3,0,0,0,1.024,300,528,87,0.16477272727272727,"[0.14, 0.20]",9
3,0,0,0,1.024,400,527,198,0.3757115749525617,"[0.34, 0.42]",9
3,0,0,0,1.024,500,526,334,0.6349809885931559,"[0.59, 0.68]",9
3,0,0,0,1.024,600,526,400,0.7604562737642585,"[0.72, 0.79]",9
3,0,0,0,1.024,700,513,406,0.7914230019493177,"[0.75, 0.82]",9
3,0,0,0,1.024,800,510,427,0.8372549019607843,"[0.80, 0.87]",9
3,0,0,0,1.024,1600,510,457,0.8960784313725491,"[0.87, 0.92]",9
